"Source","X","Y","Country","Realm","Family","Genus","Taxon","Taxon_ITIS","Sample_met","Occurrence","Sample_yea","Sampling_e","Sampling_1","BodyMass_k","DielActivi","HomeRange_","Locomotion","TrophicGui","Brain_size","Canine_Dim","MeanGroupS","Interbirth","Gestation","WeaningAge","MaxLongevi","LitterSz","AdultSexRa","Social_Sys","Mating_Sys","FOREST","BIOME","TaxonNameIUCN","species_number","Source_grp","Dataset"
"Henschel 2008",12.5427,0.15135,"Gabon","Africa","Hominidae","Gorilla","Gorilla gorilla","Gorilla_gorilla ","camera traps",0,2004,1,"day",122.5,"D",1295.833333,"BOTH","Folivore_frugivore",490.41,1.739,7.1,1430.8,256,920.35,648,1.05,2.44,"Polygyny","Harem Polygyny",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Gorilla gorilla ",65,"a","Gorilla_gorilla _a"
"Henschel 2008",12.52588,0.16396,"Gabon","Africa","Hominidae","Gorilla","Gorilla gorilla","Gorilla_gorilla ","camera traps",1,2004,1,"day",122.5,"D",1295.833333,"BOTH","Folivore_frugivore",490.41,1.739,7.1,1430.8,256,920.35,648,1.05,2.44,"Polygyny","Harem Polygyny",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Gorilla gorilla ",65,"a","Gorilla_gorilla _a"
"Henschel 2008",12.53428,0.12165,"Gabon","Africa","Hominidae","Gorilla","Gorilla gorilla","Gorilla_gorilla ","camera traps",0,2004,1,"day",122.5,"D",1295.833333,"BOTH","Folivore_frugivore",490.41,1.739,7.1,1430.8,256,920.35,648,1.05,2.44,"Polygyny","Harem Polygyny",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Gorilla gorilla ",65,"a","Gorilla_gorilla _a"
"Henschel 2008",12.53601,0.10649,"Gabon","Africa","Hominidae","Gorilla","Gorilla gorilla","Gorilla_gorilla ","camera traps",0,2004,1,"day",122.5,"D",1295.833333,"BOTH","Folivore_frugivore",490.41,1.739,7.1,1430.8,256,920.35,648,1.05,2.44,"Polygyny","Harem Polygyny",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Gorilla gorilla ",65,"a","Gorilla_gorilla _a"
"Henschel 2008",12.52511,0.09251,"Gabon","Africa","Hominidae","Gorilla","Gorilla gorilla","Gorilla_gorilla ","camera traps",0,2004,1,"day",122.5,"D",1295.833333,"BOTH","Folivore_frugivore",490.41,1.739,7.1,1430.8,256,920.35,648,1.05,2.44,"Polygyny","Harem Polygyny",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Gorilla gorilla ",65,"a","Gorilla_gorilla _a"
"Henschel 2008",12.56184,0.08613,"Gabon","Africa","Hominidae","Gorilla","Gorilla gorilla","Gorilla_gorilla ","camera traps",1,2004,1,"day",122.5,"D",1295.833333,"BOTH","Folivore_frugivore",490.41,1.739,7.1,1430.8,256,920.35,648,1.05,2.44,"Polygyny","Harem Polygyny",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Gorilla gorilla ",65,"a","Gorilla_gorilla _a"
"Henschel 2008",12.54585,0.09022,"Gabon","Africa","Hominidae","Gorilla","Gorilla gorilla","Gorilla_gorilla ","camera traps",0,2004,1,"day",122.5,"D",1295.833333,"BOTH","Folivore_frugivore",490.41,1.739,7.1,1430.8,256,920.35,648,1.05,2.44,"Polygyny","Harem Polygyny",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Gorilla gorilla ",65,"a","Gorilla_gorilla _a"
"Henschel 2008",12.55648,0.12396,"Gabon","Africa","Hominidae","Gorilla","Gorilla gorilla","Gorilla_gorilla ","camera traps",0,2004,1,"day",122.5,"D",1295.833333,"BOTH","Folivore_frugivore",490.41,1.739,7.1,1430.8,256,920.35,648,1.05,2.44,"Polygyny","Harem Polygyny",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Gorilla gorilla ",65,"a","Gorilla_gorilla _a"
"Henschel 2008",12.56914,0.12149,"Gabon","Africa","Hominidae","Gorilla","Gorilla gorilla","Gorilla_gorilla ","camera traps",0,2004,1,"day",122.5,"D",1295.833333,"BOTH","Folivore_frugivore",490.41,1.739,7.1,1430.8,256,920.35,648,1.05,2.44,"Polygyny","Harem Polygyny",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Gorilla gorilla ",65,"a","Gorilla_gorilla _a"
"Henschel 2008",12.57771,0.11282,"Gabon","Africa","Hominidae","Gorilla","Gorilla gorilla","Gorilla_gorilla ","camera traps",0,2004,1,"day",122.5,"D",1295.833333,"BOTH","Folivore_frugivore",490.41,1.739,7.1,1430.8,256,920.35,648,1.05,2.44,"Polygyny","Harem Polygyny",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Gorilla gorilla ",65,"a","Gorilla_gorilla _a"
"Henschel 2008",12.58548,0.09441,"Gabon","Africa","Hominidae","Gorilla","Gorilla gorilla","Gorilla_gorilla ","camera traps",0,2004,1,"day",122.5,"D",1295.833333,"BOTH","Folivore_frugivore",490.41,1.739,7.1,1430.8,256,920.35,648,1.05,2.44,"Polygyny","Harem Polygyny",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Gorilla gorilla ",65,"a","Gorilla_gorilla _a"
"Henschel 2008",12.59899,0.10343,"Gabon","Africa","Hominidae","Gorilla","Gorilla gorilla","Gorilla_gorilla ","camera traps",1,2004,1,"day",122.5,"D",1295.833333,"BOTH","Folivore_frugivore",490.41,1.739,7.1,1430.8,256,920.35,648,1.05,2.44,"Polygyny","Harem Polygyny",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Gorilla gorilla ",65,"a","Gorilla_gorilla _a"
"Henschel 2008",12.59433,0.11584,"Gabon","Africa","Hominidae","Gorilla","Gorilla gorilla","Gorilla_gorilla ","camera traps",0,2004,1,"day",122.5,"D",1295.833333,"BOTH","Folivore_frugivore",490.41,1.739,7.1,1430.8,256,920.35,648,1.05,2.44,"Polygyny","Harem Polygyny",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Gorilla gorilla ",65,"a","Gorilla_gorilla _a"
"Henschel 2008",12.60664,0.1221,"Gabon","Africa","Hominidae","Gorilla","Gorilla gorilla","Gorilla_gorilla ","camera traps",0,2004,1,"day",122.5,"D",1295.833333,"BOTH","Folivore_frugivore",490.41,1.739,7.1,1430.8,256,920.35,648,1.05,2.44,"Polygyny","Harem Polygyny",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Gorilla gorilla ",65,"a","Gorilla_gorilla _a"
"Gould & Sauther 2016",44.14406667,-21.72248333,"Madagascar","Madagascar","Lemuridae","Lemur","Lemur catta","Lemur_catta","Census",1,2004,0,NA,2.21,"D",15.6,"BOTH","Folivore_frugivore",22.9,1.186,17,468.41,135,126.51,360,1.18,1.23,"Polygyndry","Polygyndry",NA,"10Deserts and Xeric Shrublands","Lemur catta",72,"b","Lemur_catta_b"
"Nekaris & Stengel 2013",80.59166667,6.03505,"Sri Lanka","Asia","Lorisidae","Loris","Loris tardigradus","Loris_tardigradus ","Line transects",1,2004,72,"days",0.19,"N",3.7,"AR","Insectivore",5.87,0.985,2.5,182.5,166,167.49,196.8,1.44,1,"Solitary","Spatial Polygyny",NA,"9Tropical and Subtropical Dry Broadleaf Forest","Loris tardigradus ",83,"a","Loris_tardigradus _a"
"Nekaris & Stengel 2013",80.64188889,6.013055556,"Sri Lanka","Asia","Lorisidae","Loris","Loris tardigradus","Loris_tardigradus ","Line transects",1,2004,72,"days",0.19,"N",3.7,"AR","Insectivore",5.87,0.985,2.5,182.5,166,167.49,196.8,1.44,1,"Solitary","Spatial Polygyny",NA,"9Tropical and Subtropical Dry Broadleaf Forest","Loris tardigradus ",83,"a","Loris_tardigradus _a"
"Nekaris & Stengel 2013",80.34016667,6.060694444,"Sri Lanka","Asia","Lorisidae","Loris","Loris tardigradus","Loris_tardigradus ","Line transects",1,2004,72,"days",0.19,"N",3.7,"AR","Insectivore",5.87,0.985,2.5,182.5,166,167.49,196.8,1.44,1,"Solitary","Spatial Polygyny",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Loris tardigradus ",83,"a","Loris_tardigradus _a"
"Nekaris & Stengel 2013",80.59927778,5.97325,"Sri Lanka","Asia","Lorisidae","Loris","Loris tardigradus","Loris_tardigradus ","Line transects",1,2004,72,"days",0.19,"N",3.7,"AR","Insectivore",5.87,0.985,2.5,182.5,166,167.49,196.8,1.44,1,"Solitary","Spatial Polygyny",NA,"9Tropical and Subtropical Dry Broadleaf Forest","Loris tardigradus ",83,"a","Loris_tardigradus _a"
"Nekaris & Stengel 2013",80.5305,6.072861111,"Sri Lanka","Asia","Lorisidae","Loris","Loris tardigradus","Loris_tardigradus ","Line transects",1,2004,72,"days",0.19,"N",3.7,"AR","Insectivore",5.87,0.985,2.5,182.5,166,167.49,196.8,1.44,1,"Solitary","Spatial Polygyny",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Loris tardigradus ",83,"a","Loris_tardigradus _a"
"Nekaris & Stengel 2013",80.46861111,6.029083333,"Sri Lanka","Asia","Lorisidae","Loris","Loris tardigradus","Loris_tardigradus ","Line transects",1,2004,72,"days",0.19,"N",3.7,"AR","Insectivore",5.87,0.985,2.5,182.5,166,167.49,196.8,1.44,1,"Solitary","Spatial Polygyny",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Loris tardigradus ",83,"a","Loris_tardigradus _a"
"Nekaris & Stengel 2013",80.29055556,6.287972222,"Sri Lanka","Asia","Lorisidae","Loris","Loris tardigradus","Loris_tardigradus ","Line transects",0,2004,72,"days",0.19,"N",3.7,"AR","Insectivore",5.87,0.985,2.5,182.5,166,167.49,196.8,1.44,1,"Solitary","Spatial Polygyny",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Loris tardigradus ",83,"a","Loris_tardigradus _a"
"Nekaris & Stengel 2013",80.51355556,6.109277778,"Sri Lanka","Asia","Lorisidae","Loris","Loris tardigradus","Loris_tardigradus ","Line transects",0,2004,72,"days",0.19,"N",3.7,"AR","Insectivore",5.87,0.985,2.5,182.5,166,167.49,196.8,1.44,1,"Solitary","Spatial Polygyny",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Loris tardigradus ",83,"a","Loris_tardigradus _a"
"Henschel 2008",12.20075,-1.2995,"Gabon","Africa","Cercopithecidae","Mandrillus","Mandrillus sphinx","Mandrillus_sphinx ","camera traps",0,2004,1,"day",23.6,"D",6160.5,"T","Omnivore",153.88,5.263,251,521.64,173,348.01,555.96,1.02,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Mandrillus sphinx ",92,"a","Mandrillus_sphinx _a"
"Henschel 2008",12.19613,-1.29862,"Gabon","Africa","Cercopithecidae","Mandrillus","Mandrillus sphinx","Mandrillus_sphinx ","camera traps",0,2004,1,"day",23.6,"D",6160.5,"T","Omnivore",153.88,5.263,251,521.64,173,348.01,555.96,1.02,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Mandrillus sphinx ",92,"a","Mandrillus_sphinx _a"
"Henschel 2008",12.21424,-1.28862,"Gabon","Africa","Cercopithecidae","Mandrillus","Mandrillus sphinx","Mandrillus_sphinx ","camera traps",0,2004,1,"day",23.6,"D",6160.5,"T","Omnivore",153.88,5.263,251,521.64,173,348.01,555.96,1.02,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Mandrillus sphinx ",92,"a","Mandrillus_sphinx _a"
"Henschel 2008",12.21,-1.27982,"Gabon","Africa","Cercopithecidae","Mandrillus","Mandrillus sphinx","Mandrillus_sphinx ","camera traps",0,2004,1,"day",23.6,"D",6160.5,"T","Omnivore",153.88,5.263,251,521.64,173,348.01,555.96,1.02,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Mandrillus sphinx ",92,"a","Mandrillus_sphinx _a"
"Henschel 2008",12.21079,-1.28474,"Gabon","Africa","Cercopithecidae","Mandrillus","Mandrillus sphinx","Mandrillus_sphinx ","camera traps",0,2004,1,"day",23.6,"D",6160.5,"T","Omnivore",153.88,5.263,251,521.64,173,348.01,555.96,1.02,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Mandrillus sphinx ",92,"a","Mandrillus_sphinx _a"
"Henschel 2008",12.21974,-1.28268,"Gabon","Africa","Cercopithecidae","Mandrillus","Mandrillus sphinx","Mandrillus_sphinx ","camera traps",0,2004,1,"day",23.6,"D",6160.5,"T","Omnivore",153.88,5.263,251,521.64,173,348.01,555.96,1.02,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Mandrillus sphinx ",92,"a","Mandrillus_sphinx _a"
"Henschel 2008",12.21355,-1.26215,"Gabon","Africa","Cercopithecidae","Mandrillus","Mandrillus sphinx","Mandrillus_sphinx ","camera traps",0,2004,1,"day",23.6,"D",6160.5,"T","Omnivore",153.88,5.263,251,521.64,173,348.01,555.96,1.02,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Mandrillus sphinx ",92,"a","Mandrillus_sphinx _a"
"Henschel 2008",12.21676,-1.24534,"Gabon","Africa","Cercopithecidae","Mandrillus","Mandrillus sphinx","Mandrillus_sphinx ","camera traps",0,2004,1,"day",23.6,"D",6160.5,"T","Omnivore",153.88,5.263,251,521.64,173,348.01,555.96,1.02,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Mandrillus sphinx ",92,"a","Mandrillus_sphinx _a"
"Henschel 2008",12.21113,-1.21915,"Gabon","Africa","Cercopithecidae","Mandrillus","Mandrillus sphinx","Mandrillus_sphinx ","camera traps",0,2004,1,"day",23.6,"D",6160.5,"T","Omnivore",153.88,5.263,251,521.64,173,348.01,555.96,1.02,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Mandrillus sphinx ",92,"a","Mandrillus_sphinx _a"
"Henschel 2008",12.19461,-1.21734,"Gabon","Africa","Cercopithecidae","Mandrillus","Mandrillus sphinx","Mandrillus_sphinx ","camera traps",1,2004,1,"day",23.6,"D",6160.5,"T","Omnivore",153.88,5.263,251,521.64,173,348.01,555.96,1.02,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Mandrillus sphinx ",92,"a","Mandrillus_sphinx _a"
"Henschel 2008",12.18208,-1.21246,"Gabon","Africa","Cercopithecidae","Mandrillus","Mandrillus sphinx","Mandrillus_sphinx ","camera traps",0,2004,1,"day",23.6,"D",6160.5,"T","Omnivore",153.88,5.263,251,521.64,173,348.01,555.96,1.02,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Mandrillus sphinx ",92,"a","Mandrillus_sphinx _a"
"Henschel 2008",12.1805,-1.22892,"Gabon","Africa","Cercopithecidae","Mandrillus","Mandrillus sphinx","Mandrillus_sphinx ","camera traps",1,2004,1,"day",23.6,"D",6160.5,"T","Omnivore",153.88,5.263,251,521.64,173,348.01,555.96,1.02,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Mandrillus sphinx ",92,"a","Mandrillus_sphinx _a"
"Henschel 2008",12.19404,-1.2498,"Gabon","Africa","Cercopithecidae","Mandrillus","Mandrillus sphinx","Mandrillus_sphinx ","camera traps",0,2004,1,"day",23.6,"D",6160.5,"T","Omnivore",153.88,5.263,251,521.64,173,348.01,555.96,1.02,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Mandrillus sphinx ",92,"a","Mandrillus_sphinx _a"
"Henschel 2008",12.19879,-1.27044,"Gabon","Africa","Cercopithecidae","Mandrillus","Mandrillus sphinx","Mandrillus_sphinx ","camera traps",1,2004,1,"day",23.6,"D",6160.5,"T","Omnivore",153.88,5.263,251,521.64,173,348.01,555.96,1.02,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Mandrillus sphinx ",92,"a","Mandrillus_sphinx _a"
"Henschel 2008",12.20587,-1.28919,"Gabon","Africa","Cercopithecidae","Mandrillus","Mandrillus sphinx","Mandrillus_sphinx ","camera traps",0,2004,1,"day",23.6,"D",6160.5,"T","Omnivore",153.88,5.263,251,521.64,173,348.01,555.96,1.02,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Mandrillus sphinx ",92,"a","Mandrillus_sphinx _a"
"Henschel 2008",12.5474,0.17799,"Gabon","Africa","Cercopithecidae","Mandrillus","Mandrillus sphinx","Mandrillus_sphinx ","camera traps",0,2004,1,"day",23.6,"D",6160.5,"T","Omnivore",153.88,5.263,251,521.64,173,348.01,555.96,1.02,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Mandrillus sphinx ",92,"a","Mandrillus_sphinx _a"
"Henschel 2008",12.54831,0.19205,"Gabon","Africa","Cercopithecidae","Mandrillus","Mandrillus sphinx","Mandrillus_sphinx ","camera traps",0,2004,1,"day",23.6,"D",6160.5,"T","Omnivore",153.88,5.263,251,521.64,173,348.01,555.96,1.02,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Mandrillus sphinx ",92,"a","Mandrillus_sphinx _a"
"Henschel 2008",12.57285,0.18027,"Gabon","Africa","Cercopithecidae","Mandrillus","Mandrillus sphinx","Mandrillus_sphinx ","camera traps",0,2004,1,"day",23.6,"D",6160.5,"T","Omnivore",153.88,5.263,251,521.64,173,348.01,555.96,1.02,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Mandrillus sphinx ",92,"a","Mandrillus_sphinx _a"
"Henschel 2008",12.58156,0.19433,"Gabon","Africa","Cercopithecidae","Mandrillus","Mandrillus sphinx","Mandrillus_sphinx ","camera traps",0,2004,1,"day",23.6,"D",6160.5,"T","Omnivore",153.88,5.263,251,521.64,173,348.01,555.96,1.02,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Mandrillus sphinx ",92,"a","Mandrillus_sphinx _a"
"Henschel 2008",12.59381,0.20761,"Gabon","Africa","Cercopithecidae","Mandrillus","Mandrillus sphinx","Mandrillus_sphinx ","camera traps",0,2004,1,"day",23.6,"D",6160.5,"T","Omnivore",153.88,5.263,251,521.64,173,348.01,555.96,1.02,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Mandrillus sphinx ",92,"a","Mandrillus_sphinx _a"
"Henschel 2008",12.59106,0.18321,"Gabon","Africa","Cercopithecidae","Mandrillus","Mandrillus sphinx","Mandrillus_sphinx ","camera traps",0,2004,1,"day",23.6,"D",6160.5,"T","Omnivore",153.88,5.263,251,521.64,173,348.01,555.96,1.02,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Mandrillus sphinx ",92,"a","Mandrillus_sphinx _a"
"Henschel 2008",12.61018,0.18281,"Gabon","Africa","Cercopithecidae","Mandrillus","Mandrillus sphinx","Mandrillus_sphinx ","camera traps",0,2004,1,"day",23.6,"D",6160.5,"T","Omnivore",153.88,5.263,251,521.64,173,348.01,555.96,1.02,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Mandrillus sphinx ",92,"a","Mandrillus_sphinx _a"
"Henschel 2008",12.59878,0.17148,"Gabon","Africa","Cercopithecidae","Mandrillus","Mandrillus sphinx","Mandrillus_sphinx ","camera traps",0,2004,1,"day",23.6,"D",6160.5,"T","Omnivore",153.88,5.263,251,521.64,173,348.01,555.96,1.02,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Mandrillus sphinx ",92,"a","Mandrillus_sphinx _a"
"Henschel 2008",12.55804,0.1678,"Gabon","Africa","Cercopithecidae","Mandrillus","Mandrillus sphinx","Mandrillus_sphinx ","camera traps",0,2004,1,"day",23.6,"D",6160.5,"T","Omnivore",153.88,5.263,251,521.64,173,348.01,555.96,1.02,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Mandrillus sphinx ",92,"a","Mandrillus_sphinx _a"
"Henschel 2008",12.57677,0.16342,"Gabon","Africa","Cercopithecidae","Mandrillus","Mandrillus sphinx","Mandrillus_sphinx ","camera traps",0,2004,1,"day",23.6,"D",6160.5,"T","Omnivore",153.88,5.263,251,521.64,173,348.01,555.96,1.02,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Mandrillus sphinx ",92,"a","Mandrillus_sphinx _a"
"Henschel 2008",12.59591,0.14688,"Gabon","Africa","Cercopithecidae","Mandrillus","Mandrillus sphinx","Mandrillus_sphinx ","camera traps",0,2004,1,"day",23.6,"D",6160.5,"T","Omnivore",153.88,5.263,251,521.64,173,348.01,555.96,1.02,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Mandrillus sphinx ",92,"a","Mandrillus_sphinx _a"
"Henschel 2008",12.61413,0.13686,"Gabon","Africa","Cercopithecidae","Mandrillus","Mandrillus sphinx","Mandrillus_sphinx ","camera traps",0,2004,1,"day",23.6,"D",6160.5,"T","Omnivore",153.88,5.263,251,521.64,173,348.01,555.96,1.02,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Mandrillus sphinx ",92,"a","Mandrillus_sphinx _a"
"Henschel 2008",12.61523,0.15762,"Gabon","Africa","Cercopithecidae","Mandrillus","Mandrillus sphinx","Mandrillus_sphinx ","camera traps",0,2004,1,"day",23.6,"D",6160.5,"T","Omnivore",153.88,5.263,251,521.64,173,348.01,555.96,1.02,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Mandrillus sphinx ",92,"a","Mandrillus_sphinx _a"
"Henschel 2008",12.53489,0.14288,"Gabon","Africa","Cercopithecidae","Mandrillus","Mandrillus sphinx","Mandrillus_sphinx ","camera traps",0,2004,1,"day",23.6,"D",6160.5,"T","Omnivore",153.88,5.263,251,521.64,173,348.01,555.96,1.02,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Mandrillus sphinx ",92,"a","Mandrillus_sphinx _a"
"Henschel 2008",12.57017,0.14051,"Gabon","Africa","Cercopithecidae","Mandrillus","Mandrillus sphinx","Mandrillus_sphinx ","camera traps",0,2004,1,"day",23.6,"D",6160.5,"T","Omnivore",153.88,5.263,251,521.64,173,348.01,555.96,1.02,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Mandrillus sphinx ",92,"a","Mandrillus_sphinx _a"
"Henschel 2008",12.55824,0.14657,"Gabon","Africa","Cercopithecidae","Mandrillus","Mandrillus sphinx","Mandrillus_sphinx ","camera traps",0,2004,1,"day",23.6,"D",6160.5,"T","Omnivore",153.88,5.263,251,521.64,173,348.01,555.96,1.02,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Mandrillus sphinx ",92,"a","Mandrillus_sphinx _a"
"Henschel 2008",12.5427,0.15135,"Gabon","Africa","Cercopithecidae","Mandrillus","Mandrillus sphinx","Mandrillus_sphinx ","camera traps",0,2004,1,"day",23.6,"D",6160.5,"T","Omnivore",153.88,5.263,251,521.64,173,348.01,555.96,1.02,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Mandrillus sphinx ",92,"a","Mandrillus_sphinx _a"
"Henschel 2008",12.52588,0.16396,"Gabon","Africa","Cercopithecidae","Mandrillus","Mandrillus sphinx","Mandrillus_sphinx ","camera traps",0,2004,1,"day",23.6,"D",6160.5,"T","Omnivore",153.88,5.263,251,521.64,173,348.01,555.96,1.02,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Mandrillus sphinx ",92,"a","Mandrillus_sphinx _a"
"Henschel 2008",12.53428,0.12165,"Gabon","Africa","Cercopithecidae","Mandrillus","Mandrillus sphinx","Mandrillus_sphinx ","camera traps",0,2004,1,"day",23.6,"D",6160.5,"T","Omnivore",153.88,5.263,251,521.64,173,348.01,555.96,1.02,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Mandrillus sphinx ",92,"a","Mandrillus_sphinx _a"
